UserId,Skills,YearsOfExperience,EnglishLevel
671520,"sql, javascript, python, spring, hibernate, junit, docker, spring boot, rest api, microservices, rabbit mq, apache kafka, spring cloud, pandas, java, aws",10,0
643633,"sql, sql server, microsoft office, erp, windows server, itil, web services, software development, databases, my sql, itil foundation certified, abap, ms project, process analysis, clipper, consulting, business process, microsoft visio, linux, project coordination, totvs protheus, advpl, protheus, java, sap",19,0
669086,"web development, web api, ASP.Net MVC, entity framework, angular, .net",6,3
673111,"javascript, mvc, html5, json, swift, ios, design patterns, svn, objective-c, agile, jira, entrepreneurship, apple ipad, rest api, team leadership, digital signature, accessibility, dropbox api, mobile design, startups, documentation, code review, team management, couchbase, payments, ios design patterns, apple human interface guidelines, mentoring, mobile application development, php, git",7,3
665939,"ansible, devops, virtualization, security operations, teaching, openshift, linux, containerization, sre",15,3
669178,"hibernate, ejb, soap, mongodb, junit, j2ee, web services, maven, groovy, docker, jenkins, unix, spring boot, rest api, jmeter, jms, spring data, my sql, microservices, varnish cache, apache camel, nosql, telecommunication, solaris, concurrency, http, unix shell scripting, java, git",10,4
673245,"crm, system development, c#, avaya site administration, requirements analysis, siebel, technical architect, java",19,0
640583,"scrum, pmi, agile project management, team leadership, software configuration management, it management, operations management, business analysis, change management, it strategy, team management, business process, project planning, product owner, it service management, budgeting, project management, delivery processes, .net",12,0
678796,"javascript, jsp, ejb, xml, junit, 3d studio max html5, tcp/ip, adobe lightroom, db2, ibm websphere, archlinux, sdlc audit, telecommunication, apache tomcat, cisco asa, websockets, adianti, medical imaging, healthcare, experience with middleware pi, jsp and servlets, oracle retail, database acces, 3d builder, security solutions, snmp, wmi, nagios, zabbix, jquery",11,0
663722,"sql, sql server, javascript, html5, postgresql, css3, node.js, web services, web api, react.js, my sql, c#, tsql, linq, jquery, git, .net",0,0
681682,"sql, javascript, html5, bootstrap, css3, node.js, mongodb, react.js, ilustrator, typescript, lightroom cc, photography, firebase, hapi.js, flexbox, photoshop, angular, react native",2,0
651763,"3d studio max, ux, prototype, sketch, information architecture, ilustrator, human centered design, interaction design, axure, usability testing, 3d design, photoshop",14,0
669050,"android, sql, scrum, javascript, python, spring, html, postgresql, swift, ios, css, node.js, xml, svn, junit, tomcat, objective-c, docker, vagrant, bash script, jenkins, devops, agile methodologies, spring boot, rest api, gradle, ant, maven knowledge, jmeter, mysql, continuous integration, cloud computing, jackson, nosql, mockito, cocoapods, test automation, kotlin, rxandroid, retrofit, dynamo db, intellij, gson, postman, continuous delivery, oriented object, dagger, calabash, kubernetes, android studio, php, java, git, aws",9,3
635471,"android, sql server, javascript, python, spring, bootstrap, postgresql, ios, delphi, erp, spring mvc, web services, java se, business applications, pos systems, rest api, firebase, cassandra, c#, application developer, java, .net",20,0
671484,"scrum, delphi, scrum master, management of projetct, java",18,0
665182,"sql, javascript, python, html5, virtualization, hadoop, database design, spark, nosql databases, linux, java",14,3
643424,"prototype, pmbok, team leadership, process analysis, functional specifications, scrum master, business analysis, process improvement, procesos de negocio, support analyst, scope management, business management, requirements analysis, team work spirit",4,0
652319,"sql, javascript, html5, css3, c#, mvc 4 & 5, three.js, kendo (telerik), angular, jquery, .net",7,3
680955,"android, web development, node.js, react.js, entity framework, c#, ASP.Net Core, java",2,3
651481,"tdd, javascript, html5, node.js, mongodb, grunt, less, phonegap, sass, react.js, gulp, npm, django, express.js, sencha (extjs), jasminejs, webpack, es6, angular, git, aws",9,3
640397,"azure, sql, javascript, node.js, docker, ASP.Net MVC, elasticsearch, entity framework, ASP.Net Core, elk stack, aws, .net",9,0
665944,"sql server, javascript, laravel, html5, actionscript 3, ux, responsive web design, oracle db, mariadb, c#, php, java, .net",21,3
641233,"sql server, scrum, javascript, html5, css3, react.js, genexus 8, 9, x ev1, ev2, ev3, powerbuilder, entity framework, c#, linq, android studio, angular, java, jquery",7,0
641286,"javascript, node.js, mongodb, spring mvc, my sql, git repository, angular, java, jquery",6,0
673112,"xml, unix, 3d studio max html5, subversion (tortoisesvn), data integration - enterprise, oracle application-plsql, oracle ebs consultant, documentation, estimation, coding and modularization, offshore, corporate finance, it operations, application lifecycle management, oracle discoverer, oracle bi publisher desktop, computer maintenance, training & mentoring",13,0
671879,"microsoft office, autocad, solidworks, microsoft word, negotiation, strategic planning, operations management, project planning, microsoft excel, business strategy, customer service",16,0
644787,"sql server, javascript, laravel, node.js, sails.js, sql development, angular, php, aws",11,3
645968,"sql, sql server, javascript, wordpress, uml, html, bootstrap, css, wpf, pl/sql, xml, visual basic, less, asp, oop, less / sass, visual studio, xsd, vb6, oracle db, sql and oracle pl/sql developer, team leadership, mysql, tfs, ASP.Net MVC, leadership, project lead, xslt, c#, team foundation server, ASP.Net Core, linq, http, project management, git, .net",14,3
674000,"sql server, python, postgresql, jsf, hibernate, web services, oracle db, pmbok, spring security, cobol, axis2, sql development, c#, project coordination, php, java",16,0
656929,"android, sql, scrum, javascript, ios, css, node.js, github, software development, agile, ionic framework, agile methodologies, mysql, microservices, cloud computing, interviews, remote work, blockchain technologies, c#, strong communication skills, ajax, angular, php, java, jquery, git, aws, .net, tech events, experience working for a startup company, micro services",8,3
668622,"c++, postgresql, xamarin, my sql, c#, java",3,0
672509,"wordpress, html5, bootstrap, css3, dreamweaver, ilustrator, corel draw, photoshop, psd-2-html, jquery",11,2
641412,"javascript, english, mvc, html5, json, css3, soap, xml, oop, kanban, trello, rest api, my sql, scrum master, people management, management of projetct, php, french",4,2
641934,"sql server, javascript, html5, delphi, visual studio, oracle db, c#, java, .net",11,3
647988,"sql server, arduino, active directory, windows server, windows, itil, lamp, apache, dns, firewall, network security, virtualization, programming, wireless, open source, operating systems, linux kernel, scripting, network administration, linux, slackware, unix shell scripting, radio frequency",16,2
647028,"sql server, pmi, microsoft office, hardware, iso, erp, windows server, iso 27002, windows, itil, cobit, pmbok, iso 20000, cloud computing, it management, operating systems, service desk, help desk support, it service management",13,0
658854,"javascript, spring, bootstrap, jsf, hibernate, node.js, spring mvc, maven, struts, docker, react.js, spring boot, spring security, spring data, redux, spring cloud, angular, java, jquery",7,0
675194,"ruby on rails, javascript, python, postgresql, css, mongodb, sass, react.js, vue.js, django, mysql, flask, rabbit mq, webpack, capistrano, bigquery, angular, git, aws, google cloud",3,0
672906,"ruby on rails, javascript, python, wordpress, node.js, mongodb, docker, react.js, vue.js, continuous integration, elasticsearch, rabbit mq, kubernetes, photoshop, angular, php, aws",14,2
669749,"android, sql server, javascript, python, java sdk 1.5 1.6 1.7 and 1.8, mvc, html5, css3, node.js, mongodb, web api, rest api, typescript, express.js, signalr, c#, ASP.Net Core, angular, java, jquery, .net",4,3
648511,"javascript, laravel, mvc, postgresql, design patterns, github, bitbucket, web services, bash script, network security, react.js, iptables firewall, vue.js, open source, network infrastructure, performance and tuning, linux servers administration, linux institute professional certified, network administration, database administration, php, java, git, react native",13,3
667985,"swift, ios",3,0
668945,"scrum, ux, user experience, information architecture, design thinking, usability testing",9,4
638891,"sql, sql server, javascript, wordpress, microsoft office, mvc, wcf, html5, bootstrap, postgresql, web development, css3, firebird, delphi, erp, data modeling and systems analysis, windows, excel, xml, visual basic, asp, visual studio, apache, web services, software development, iis, unix, vb6, oracle db, programming, databases, mysql, software architecture, ASP.Net MVC, vba, cobol, clipper, operating systems, c#, access, tsql, network administration, ajax, linux, database administration, angular, php, jquery, .net",17,4
637738,"android, databases, apple iphone, apple ipad, reactivex (rxjava, rxphp, rxswift), ipython, delphi for ios",12,0
661319,"sql, c++, postgresql, agile development methodology, ux, soa, agile methodologies, agile project management, Big Data, bpm, leadership, architecture, dba, liderança de equipe, incident response, incident management, php, java",19,0
672482,"python, spring, html5, ux, shell script, matlab, linux, php",12,0
673156,"android, sql, ruby on rails, sql server, scrum, javascript, laravel, uml, c++, english, mvc, html, json, postgresql, web development, node.js, mongodb, design patterns, xml, oop, lamp, apache, subversion, devops, ui, unix, react.js, debian, rest api, portuguese, team leadership, mysql, database design, object orientation, mvc modeling, leadership, centos, es2015, api, ubuntu server, restify, team management, android api, mongoose, redux, c#, database modeling, google api's, xamarin forms, mvp, es6, object oriented design, es7, ecmascript, ood, psql, rethinkdb, ajax, linux, git flow, shell, backend development, photoshop, xampp, relational database, project management, php, java, jquery, git, aws, react native",14,3
